date,team,opp,wl,location,home
4/13/18,BAL,BOS,,Fenway Park - Boston,
4/14/18,BAL,BOS,,Fenway Park - Boston,
4/15/18,BAL,BOS,,Fenway Park - Boston,
4/16/18,BAL,BOS,,Fenway Park - Boston,
4/17/18,BAL,DET,,Comerica Park - Detroit,
4/18/18,BAL,DET,,Comerica Park - Detroit,
4/19/18,BAL,DET,,Comerica Park - Detroit,
4/20/18,BAL,CLE,,Oriole Park at Camden Yards - Baltimore,y
4/21/18,BAL,CLE,,Oriole Park at Camden Yards - Baltimore,y
4/22/18,BAL,CLE,,Oriole Park at Camden Yards - Baltimore,y
4/23/18,BAL,CLE,,Oriole Park at Camden Yards - Baltimore,y
4/24/18,BAL,TBR,,Oriole Park at Camden Yards - Baltimore,y
4/25/18,BAL,TBR,,Oriole Park at Camden Yards - Baltimore,y
4/26/18,BAL,TBR,,Oriole Park at Camden Yards - Baltimore,y
4/27/18,BAL,DET,,Oriole Park at Camden Yards - Baltimore,y
4/28/18,BAL,DET,,Oriole Park at Camden Yards - Baltimore,y
4/29/18,BAL,DET,,Oriole Park at Camden Yards - Baltimore,y
5/1/18,BAL,LAA,,Angel Stadium of Anaheim - Anaheim,
5/2/18,BAL,LAA,,Angel Stadium of Anaheim - Anaheim,
5/3/18,BAL,LAA,,Angel Stadium of Anaheim - Anaheim,
5/4/18,BAL,OAK,,Oakland Coliseum - Oakland,
5/5/18,BAL,OAK,,Oakland Coliseum - Oakland,
5/6/18,BAL,OAK,,Oakland Coliseum - Oakland,
5/8/18,BAL,KCR,,Oriole Park at Camden Yards - Baltimore,y
5/9/18,BAL,KCR,,Oriole Park at Camden Yards - Baltimore,y
5/10/18,BAL,KCR,,Oriole Park at Camden Yards - Baltimore,y
5/11/18,BAL,TBR,,Oriole Park at Camden Yards - Baltimore,y
5/12/18,BAL,TBR,,Oriole Park at Camden Yards - Baltimore,y
5/13/18,BAL,TBR,,Oriole Park at Camden Yards - Baltimore,y
5/15/18,BAL,PHI,,Oriole Park at Camden Yards - Baltimore,y
5/16/18,BAL,PHI,,Oriole Park at Camden Yards - Baltimore,y
5/18/18,BAL,BOS,,Fenway Park - Boston,
5/19/18,BAL,BOS,,Fenway Park - Boston,
5/20/18,BAL,BOS,,Fenway Park - Boston,
5/21/18,BAL,CHW,,Guaranteed Rate Field - Chicago,
5/22/18,BAL,CHW,,Guaranteed Rate Field - Chicago,
5/23/18,BAL,CHW,,Guaranteed Rate Field - Chicago,
5/24/18,BAL,CHW,,Guaranteed Rate Field - Chicago,
5/25/18,BAL,TBR,,Tropicana Field - St. Petersburg,
5/26/18,BAL,TBR,,Tropicana Field - St. Petersburg,
5/27/18,BAL,TBR,,Tropicana Field - St. Petersburg,
5/28/18,BAL,WSN,,Oriole Park at Camden Yards - Baltimore,y
5/29/18,BAL,WSN,,Oriole Park at Camden Yards - Baltimore,y
5/30/18,BAL,WSN,,Oriole Park at Camden Yards - Baltimore,y
5/31/18,BAL,NYY,,Oriole Park at Camden Yards - Baltimore,y
6/1/18,BAL,NYY,,Oriole Park at Camden Yards - Baltimore,y
6/2/18,BAL,NYY,,Oriole Park at Camden Yards - Baltimore,y
6/3/18,BAL,NYY,,Oriole Park at Camden Yards - Baltimore,y
6/5/18,BAL,NYM,,Citi Field - Flushing,
6/6/18,BAL,NYM,,Citi Field - Flushing,
6/7/18,BAL,TOR,,Rogers Centre - Toronto,
6/8/18,BAL,TOR,,Rogers Centre - Toronto,
6/9/18,BAL,TOR,,Rogers Centre - Toronto,
6/10/18,BAL,TOR,,Rogers Centre - Toronto,
6/11/18,BAL,BOS,,Oriole Park at Camden Yards - Baltimore,y
6/12/18,BAL,BOS,,Oriole Park at Camden Yards - Baltimore,y
6/13/18,BAL,BOS,,Oriole Park at Camden Yards - Baltimore,y
6/15/18,BAL,MIA,,Oriole Park at Camden Yards - Baltimore,y
6/16/18,BAL,MIA,,Oriole Park at Camden Yards - Baltimore,y
6/17/18,BAL,MIA,,Oriole Park at Camden Yards - Baltimore,y
6/19/18,BAL,WSN,,Nationals Park - Washington,
6/20/18,BAL,WSN,,Nationals Park - Washington,
6/21/18,BAL,WSN,,Nationals Park - Washington,
6/22/18,BAL,ATL,,SunTrust Park - Atlanta,
6/23/18,BAL,ATL,,SunTrust Park - Atlanta,
6/24/18,BAL,ATL,,SunTrust Park - Atlanta,
6/25/18,BAL,SEA,,Oriole Park at Camden Yards - Baltimore,y
6/26/18,BAL,SEA,,Oriole Park at Camden Yards - Baltimore,y
6/27/18,BAL,SEA,,Oriole Park at Camden Yards - Baltimore,y
6/28/18,BAL,SEA,,Oriole Park at Camden Yards - Baltimore,y
6/29/18,BAL,LAA,,Oriole Park at Camden Yards - Baltimore,y
6/30/18,BAL,LAA,,Oriole Park at Camden Yards - Baltimore,y
7/1/18,BAL,LAA,,Oriole Park at Camden Yards - Baltimore,y
7/3/18,BAL,PHI,,Citizens Bank Park - Philadelphia,
7/4/18,BAL,PHI,,Citizens Bank Park - Philadelphia,
7/5/18,BAL,MIN,,Target Field - Minneapolis,
7/6/18,BAL,MIN,,Target Field - Minneapolis,
7/7/18,BAL,MIN,,Target Field - Minneapolis,
7/8/18,BAL,MIN,,Target Field - Minneapolis,
7/9/18,BAL,NYY,,Oriole Park at Camden Yards - Baltimore,y
7/10/18,BAL,NYY,,Oriole Park at Camden Yards - Baltimore,y
7/11/18,BAL,NYY,,Oriole Park at Camden Yards - Baltimore,y
7/13/18,BAL,TEX,,Oriole Park at Camden Yards - Baltimore,y
7/14/18,BAL,TEX,,Oriole Park at Camden Yards - Baltimore,y
7/15/18,BAL,TEX,,Oriole Park at Camden Yards - Baltimore,y
7/20/18,BAL,TOR,,Rogers Centre - Toronto,
7/21/18,BAL,TOR,,Rogers Centre - Toronto,
7/22/18,BAL,TOR,,Rogers Centre - Toronto,
7/23/18,BAL,BOS,,Oriole Park at Camden Yards - Baltimore,y
7/24/18,BAL,BOS,,Oriole Park at Camden Yards - Baltimore,y
7/25/18,BAL,BOS,,Oriole Park at Camden Yards - Baltimore,y
7/26/18,BAL,TBR,,Oriole Park at Camden Yards - Baltimore,y
7/27/18,BAL,TBR,,Oriole Park at Camden Yards - Baltimore,y
7/28/18,BAL,TBR,,Oriole Park at Camden Yards - Baltimore,y
7/29/18,BAL,TBR,,Oriole Park at Camden Yards - Baltimore,y
7/31/18,BAL,NYY,,Yankee Stadium - Bronx,
8/1/18,BAL,NYY,,Yankee Stadium - Bronx,
8/2/18,BAL,TEX,,Globe Life Park in Arlington - Arlington,
8/3/18,BAL,TEX,,Globe Life Park in Arlington - Arlington,
8/4/18,BAL,TEX,,Globe Life Park in Arlington - Arlington,
8/5/18,BAL,TEX,,Globe Life Park in Arlington - Arlington,
8/7/18,BAL,TBR,,Tropicana Field - St. Petersburg,
8/8/18,BAL,TBR,,Tropicana Field - St. Petersburg,
8/9/18,BAL,TBR,,Tropicana Field - St. Petersburg,
8/10/18,BAL,BOS,,Oriole Park at Camden Yards - Baltimore,y
8/11/18,BAL,BOS,,Oriole Park at Camden Yards - Baltimore,y
8/12/18,BAL,BOS,,Oriole Park at Camden Yards - Baltimore,y
8/14/18,BAL,NYM,,Oriole Park at Camden Yards - Baltimore,y
8/15/18,BAL,NYM,,Oriole Park at Camden Yards - Baltimore,y
8/17/18,BAL,CLE,,Progressive Field - Cleveland,
8/18/18,BAL,CLE,,Progressive Field - Cleveland,
8/19/18,BAL,CLE,,Progressive Field - Cleveland,
8/20/18,BAL,TOR,,Rogers Centre - Toronto,
8/21/18,BAL,TOR,,Rogers Centre - Toronto,
8/22/18,BAL,TOR,,Rogers Centre - Toronto,
8/24/18,BAL,NYY,,Oriole Park at Camden Yards - Baltimore,y
8/25/18,BAL,NYY,,Oriole Park at Camden Yards - Baltimore,y
8/26/18,BAL,NYY,,Oriole Park at Camden Yards - Baltimore,y
8/27/18,BAL,TOR,,Oriole Park at Camden Yards - Baltimore,y
8/28/18,BAL,TOR,,Oriole Park at Camden Yards - Baltimore,y
8/29/18,BAL,TOR,,Oriole Park at Camden Yards - Baltimore,y
8/31/18,BAL,KCR,,Kauffman Stadium - Kansas City,
9/1/18,BAL,KCR,,Kauffman Stadium - Kansas City,
9/2/18,BAL,KCR,,Kauffman Stadium - Kansas City,
9/3/18,BAL,SEA,,Safeco Field - Seattle,
9/4/18,BAL,SEA,,Safeco Field - Seattle,
9/5/18,BAL,SEA,,Safeco Field - Seattle,
9/7/18,BAL,TBR,,Tropicana Field - St. Petersburg,
9/8/18,BAL,TBR,,Tropicana Field - St. Petersburg,
9/9/18,BAL,TBR,,Tropicana Field - St. Petersburg,
9/11/18,BAL,OAK,,Oriole Park at Camden Yards - Baltimore,y
9/12/18,BAL,OAK,,Oriole Park at Camden Yards - Baltimore,y
9/13/18,BAL,OAK,,Oriole Park at Camden Yards - Baltimore,y
9/14/18,BAL,CHW,,Oriole Park at Camden Yards - Baltimore,y
9/15/18,BAL,CHW,,Oriole Park at Camden Yards - Baltimore,y
9/16/18,BAL,CHW,,Oriole Park at Camden Yards - Baltimore,y
9/17/18,BAL,TOR,,Oriole Park at Camden Yards - Baltimore,y
9/18/18,BAL,TOR,,Oriole Park at Camden Yards - Baltimore,y
9/19/18,BAL,TOR,,Oriole Park at Camden Yards - Baltimore,y
9/21/18,BAL,NYY,,Yankee Stadium - Bronx,
9/22/18,BAL,NYY,,Yankee Stadium - Bronx,
9/23/18,BAL,NYY,,Yankee Stadium - Bronx,
9/24/18,BAL,BOS,,Fenway Park - Boston,
9/25/18,BAL,BOS,,Fenway Park - Boston,
9/26/18,BAL,BOS,,Fenway Park - Boston,
9/27/18,BAL,HOU,,Oriole Park at Camden Yards - Baltimore,y
9/28/18,BAL,HOU,,Oriole Park at Camden Yards - Baltimore,y
9/29/18,BAL,HOU,,Oriole Park at Camden Yards - Baltimore,y
9/30/18,BAL,HOU,,Oriole Park at Camden Yards - Baltimore,y
3/29/18,CHC,MIA,,Marlins Park - Miami,
3/30/18,CHC,MIA,,Marlins Park - Miami,
3/31/18,CHC,MIA,,Marlins Park - Miami,
4/1/18,CHC,MIA,,Marlins Park - Miami,
4/2/18,CHC,CIN,,Great American Ball Park - Cincinnati,
4/3/18,CHC,CIN,,Great American Ball Park - Cincinnati,
4/5/18,CHC,MIL,,Miller Park - Milwaukee,
4/6/18,CHC,MIL,,Miller Park - Milwaukee,
4/7/18,CHC,MIL,,Miller Park - Milwaukee,
4/8/18,CHC,MIL,,Miller Park - Milwaukee,
4/9/18,CHC,PIT,,Wrigley Field - Chicago,y
4/11/18,CHC,PIT,,Wrigley Field - Chicago,y
4/12/18,CHC,PIT,,Wrigley Field - Chicago,y
4/13/18,CHC,ATL,,Wrigley Field - Chicago,y
4/14/18,CHC,ATL,,Wrigley Field - Chicago,y
4/15/18,CHC,ATL,,Wrigley Field - Chicago,y
4/16/18,CHC,STL,,Wrigley Field - Chicago,y
4/17/18,CHC,STL,,Wrigley Field - Chicago,y
4/18/18,CHC,STL,,Wrigley Field - Chicago,y
4/20/18,CHC,COL,,Coors Field - Denver,
4/21/18,CHC,COL,,Coors Field - Denver,
4/22/18,CHC,COL,,Coors Field - Denver,
4/24/18,CHC,CLE,,Progressive Field - Cleveland,
4/25/18,CHC,CLE,,Progressive Field - Cleveland,
4/26/18,CHC,MIL,,Wrigley Field - Chicago,y
4/27/18,CHC,MIL,,Wrigley Field - Chicago,y
4/28/18,CHC,MIL,,Wrigley Field - Chicago,y
4/29/18,CHC,MIL,,Wrigley Field - Chicago,y
4/30/18,CHC,COL,,Wrigley Field - Chicago,y
5/1/18,CHC,COL,,Wrigley Field - Chicago,y
5/2/18,CHC,COL,,Wrigley Field - Chicago,y
5/4/18,CHC,STL,,Busch Stadium - St. Louis,
5/5/18,CHC,STL,,Busch Stadium - St. Louis,
5/6/18,CHC,STL,,Busch Stadium - St. Louis,
5/7/18,CHC,MIA,,Wrigley Field - Chicago,y
5/8/18,CHC,MIA,,Wrigley Field - Chicago,y
5/9/18,CHC,MIA,,Wrigley Field - Chicago,y
5/11/18,CHC,CHW,,Wrigley Field - Chicago,y
5/12/18,CHC,CHW,,Wrigley Field - Chicago,y
5/13/18,CHC,CHW,,Wrigley Field - Chicago,y
5/15/18,CHC,ATL,,SunTrust Park - Atlanta,
5/16/18,CHC,ATL,,SunTrust Park - Atlanta,
5/17/18,CHC,ATL,,SunTrust Park - Atlanta,
5/18/18,CHC,CIN,,Great American Ball Park - Cincinnati,
5/19/18,CHC,CIN,,Great American Ball Park - Cincinnati,
5/20/18,CHC,CIN,,Great American Ball Park - Cincinnati,
5/22/18,CHC,CLE,,Wrigley Field - Chicago,y
5/23/18,CHC,CLE,,Wrigley Field - Chicago,y
5/25/18,CHC,SFG,,Wrigley Field - Chicago,y
5/26/18,CHC,SFG,,Wrigley Field - Chicago,y
5/27/18,CHC,SFG,,Wrigley Field - Chicago,y
5/28/18,CHC,PIT,,PNC Park - Pittsburgh,
5/29/18,CHC,PIT,,PNC Park - Pittsburgh,
5/30/18,CHC,PIT,,PNC Park - Pittsburgh,
5/31/18,CHC,NYM,,Citi Field - Flushing,
6/1/18,CHC,NYM,,Citi Field - Flushing,
6/2/18,CHC,NYM,,Citi Field - Flushing,
6/3/18,CHC,NYM,,Citi Field - Flushing,
6/5/18,CHC,PHI,,Wrigley Field - Chicago,y
6/6/18,CHC,PHI,,Wrigley Field - Chicago,y
6/7/18,CHC,PHI,,Wrigley Field - Chicago,y
6/8/18,CHC,PIT,,Wrigley Field - Chicago,y
6/9/18,CHC,PIT,,Wrigley Field - Chicago,y
6/10/18,CHC,PIT,,Wrigley Field - Chicago,y
6/11/18,CHC,MIL,,Miller Park - Milwaukee,
6/12/18,CHC,MIL,,Miller Park - Milwaukee,
6/13/18,CHC,MIL,,Miller Park - Milwaukee,
6/15/18,CHC,STL,,Busch Stadium - St. Louis,
6/16/18,CHC,STL,,Busch Stadium - St. Louis,
6/17/18,CHC,STL,,Busch Stadium - St. Louis,
6/18/18,CHC,LAD,,Wrigley Field - Chicago,y
6/19/18,CHC,LAD,,Wrigley Field - Chicago,y
6/20/18,CHC,LAD,,Wrigley Field - Chicago,y
6/21/18,CHC,CIN,,Great American Ball Park - Cincinnati,
6/22/18,CHC,CIN,,Great American Ball Park - Cincinnati,
6/23/18,CHC,CIN,,Great American Ball Park - Cincinnati,
6/24/18,CHC,CIN,,Great American Ball Park - Cincinnati,
6/25/18,CHC,LAD,,Dodger Stadium - Los Angeles,
6/26/18,CHC,LAD,,Dodger Stadium - Los Angeles,
6/27/18,CHC,LAD,,Dodger Stadium - Los Angeles,
6/28/18,CHC,LAD,,Dodger Stadium - Los Angeles,
6/29/18,CHC,MIN,,Wrigley Field - Chicago,y
6/30/18,CHC,MIN,,Wrigley Field - Chicago,y
7/1/18,CHC,MIN,,Wrigley Field - Chicago,y
7/3/18,CHC,DET,,Wrigley Field - Chicago,y
7/4/18,CHC,DET,,Wrigley Field - Chicago,y
7/6/18,CHC,CIN,,Wrigley Field - Chicago,y
7/7/18,CHC,CIN,,Wrigley Field - Chicago,y
7/8/18,CHC,CIN,,Wrigley Field - Chicago,y
7/9/18,CHC,SFG,,AT&T Park - San Francisco,
7/10/18,CHC,SFG,,AT&T Park - San Francisco,
7/11/18,CHC,SFG,,AT&T Park - San Francisco,
7/13/18,CHC,SDP,,Petco Park - San Diego,
7/14/18,CHC,SDP,,Petco Park - San Diego,
7/15/18,CHC,SDP,,Petco Park - San Diego,
7/19/18,CHC,STL,,Wrigley Field - Chicago,y
7/20/18,CHC,STL,,Wrigley Field - Chicago,y
7/21/18,CHC,STL,,Wrigley Field - Chicago,y
7/22/18,CHC,STL,,Wrigley Field - Chicago,y
7/23/18,CHC,ARI,,Wrigley Field - Chicago,y
7/24/18,CHC,ARI,,Wrigley Field - Chicago,y
7/25/18,CHC,ARI,,Wrigley Field - Chicago,y
7/26/18,CHC,ARI,,Wrigley Field - Chicago,y
7/27/18,CHC,STL,,Busch Stadium - St. Louis,
7/28/18,CHC,STL,,Busch Stadium - St. Louis,
7/29/18,CHC,STL,,Busch Stadium - St. Louis,
7/31/18,CHC,PIT,,PNC Park - Pittsburgh,
8/1/18,CHC,PIT,,PNC Park - Pittsburgh,
8/2/18,CHC,SDP,,Wrigley Field - Chicago,y
8/3/18,CHC,SDP,,Wrigley Field - Chicago,y
8/4/18,CHC,SDP,,Wrigley Field - Chicago,y
8/5/18,CHC,SDP,,Wrigley Field - Chicago,y
8/6/18,CHC,KCR,,Kauffman Stadium - Kansas City,
8/7/18,CHC,KCR,,Kauffman Stadium - Kansas City,
8/8/18,CHC,KCR,,Kauffman Stadium - Kansas City,
8/10/18,CHC,WSN,,Wrigley Field - Chicago,y
8/11/18,CHC,WSN,,Wrigley Field - Chicago,y
8/12/18,CHC,WSN,,Wrigley Field - Chicago,y
8/14/18,CHC,MIL,,Wrigley Field - Chicago,y
8/15/18,CHC,MIL,,Wrigley Field - Chicago,y
8/16/18,CHC,PIT,,PNC Park - Pittsburgh,
8/17/18,CHC,PIT,,PNC Park - Pittsburgh,
8/18/18,CHC,PIT,,PNC Park - Pittsburgh,
8/19/18,CHC,PIT,,PNC Park - Pittsburgh,
8/21/18,CHC,DET,,Comerica Park - Detroit,
8/22/18,CHC,DET,,Comerica Park - Detroit,
8/23/18,CHC,CIN,,Wrigley Field - Chicago,y
8/24/18,CHC,CIN,,Wrigley Field - Chicago,y
8/25/18,CHC,CIN,,Wrigley Field - Chicago,y
8/26/18,CHC,CIN,,Wrigley Field - Chicago,y
8/27/18,CHC,NYM,,Wrigley Field - Chicago,y
8/28/18,CHC,NYM,,Wrigley Field - Chicago,y
8/29/18,CHC,NYM,,Wrigley Field - Chicago,y
8/31/18,CHC,PHI,,Citizens Bank Park - Philadelphia,
9/1/18,CHC,PHI,,Citizens Bank Park - Philadelphia,
9/2/18,CHC,PHI,,Citizens Bank Park - Philadelphia,
9/3/18,CHC,MIL,,Miller Park - Milwaukee,
9/4/18,CHC,MIL,,Miller Park - Milwaukee,
9/5/18,CHC,MIL,,Miller Park - Milwaukee,
9/6/18,CHC,WSN,,Nationals Park - Washington,
9/7/18,CHC,WSN,,Nationals Park - Washington,
9/8/18,CHC,WSN,,Nationals Park - Washington,
9/9/18,CHC,WSN,,Nationals Park - Washington,
9/10/18,CHC,MIL,,Wrigley Field - Chicago,y
9/11/18,CHC,MIL,,Wrigley Field - Chicago,y
9/12/18,CHC,MIL,,Wrigley Field - Chicago,y
9/14/18,CHC,CIN,,Wrigley Field - Chicago,y
9/15/18,CHC,CIN,,Wrigley Field - Chicago,y
9/16/18,CHC,CIN,,Wrigley Field - Chicago,y
9/17/18,CHC,ARI,,Chase Field - Phoenix,
9/18/18,CHC,ARI,,Chase Field - Phoenix,
9/19/18,CHC,ARI,,Chase Field - Phoenix,
9/21/18,CHC,CHW,,Guaranteed Rate Field - Chicago,
9/22/18,CHC,CHW,,Guaranteed Rate Field - Chicago,
9/23/18,CHC,CHW,,Guaranteed Rate Field - Chicago,
9/24/18,CHC,PIT,,Wrigley Field - Chicago,y
9/25/18,CHC,PIT,,Wrigley Field - Chicago,y
9/26/18,CHC,PIT,,Wrigley Field - Chicago,y
9/27/18,CHC,PIT,,Wrigley Field - Chicago,y
9/28/18,CHC,STL,,Wrigley Field - Chicago,y
9/29/18,CHC,STL,,Wrigley Field - Chicago,y
9/30/18,CHC,STL,,Wrigley Field - Chicago,y
3/29/18,NYM,STL,,Citi Field - Flushing,y
3/31/18,NYM,STL,,Citi Field - Flushing,y
4/1/18,NYM,STL,,Citi Field - Flushing,y
4/2/18,NYM,PHI,,Citi Field - Flushing,y
4/3/18,NYM,PHI,,Citi Field - Flushing,y
4/4/18,NYM,PHI,,Citi Field - Flushing,y
4/5/18,NYM,WSN,,Nationals Park - Washington,
4/7/18,NYM,WSN,,Nationals Park - Washington,
4/8/18,NYM,WSN,,Nationals Park - Washington,
4/9/18,NYM,MIA,,Marlins Park - Miami,
4/10/18,NYM,MIA,,Marlins Park - Miami,
4/11/18,NYM,MIA,,Marlins Park - Miami,
4/13/18,NYM,MIL,,Citi Field - Flushing,y
4/14/18,NYM,MIL,,Citi Field - Flushing,y
4/15/18,NYM,MIL,,Citi Field - Flushing,y
4/16/18,NYM,WSN,,Citi Field - Flushing,y
4/17/18,NYM,WSN,,Citi Field - Flushing,y
4/18/18,NYM,WSN,,Citi Field - Flushing,y
4/19/18,NYM,ATL,,SunTrust Park - Atlanta,
4/20/18,NYM,ATL,,SunTrust Park - Atlanta,
4/21/18,NYM,ATL,,SunTrust Park - Atlanta,
4/22/18,NYM,ATL,,SunTrust Park - Atlanta,
4/24/18,NYM,STL,,Busch Stadium - St. Louis,
4/25/18,NYM,STL,,Busch Stadium - St. Louis,
4/26/18,NYM,STL,,Busch Stadium - St. Louis,
4/27/18,NYM,SDP,,Petco Park - San Diego,
4/28/18,NYM,SDP,,Petco Park - San Diego,
4/29/18,NYM,SDP,,Petco Park - San Diego,
5/1/18,NYM,ATL,,Citi Field - Flushing,y
5/2/18,NYM,ATL,,Citi Field - Flushing,y
5/3/18,NYM,ATL,,Citi Field - Flushing,y
5/4/18,NYM,COL,,Citi Field - Flushing,y
5/5/18,NYM,COL,,Citi Field - Flushing,y
5/6/18,NYM,COL,,Citi Field - Flushing,y
5/7/18,NYM,CIN,,Great American Ball Park - Cincinnati,
5/8/18,NYM,CIN,,Great American Ball Park - Cincinnati,
5/9/18,NYM,CIN,,Great American Ball Park - Cincinnati,
5/11/18,NYM,PHI,,Citizens Bank Park - Philadelphia,
5/12/18,NYM,PHI,,Citizens Bank Park - Philadelphia,
5/13/18,NYM,PHI,,Citizens Bank Park - Philadelphia,
5/15/18,NYM,TOR,,Citi Field - Flushing,y
5/16/18,NYM,TOR,,Citi Field - Flushing,y
5/18/18,NYM,ARI,,Citi Field - Flushing,y
5/19/18,NYM,ARI,,Citi Field - Flushing,y
5/20/18,NYM,ARI,,Citi Field - Flushing,y
5/21/18,NYM,MIA,,Citi Field - Flushing,y
5/22/18,NYM,MIA,,Citi Field - Flushing,y
5/23/18,NYM,MIA,,Citi Field - Flushing,y
5/24/18,NYM,MIL,,Miller Park - Milwaukee,
5/25/18,NYM,MIL,,Miller Park - Milwaukee,
5/26/18,NYM,MIL,,Miller Park - Milwaukee,
5/27/18,NYM,MIL,,Miller Park - Milwaukee,
5/28/18,NYM,ATL,,SunTrust Park - Atlanta,
5/29/18,NYM,ATL,,SunTrust Park - Atlanta,
5/30/18,NYM,ATL,,SunTrust Park - Atlanta,
5/31/18,NYM,CHC,,Citi Field - Flushing,y
6/1/18,NYM,CHC,,Citi Field - Flushing,y
6/2/18,NYM,CHC,,Citi Field - Flushing,y
6/3/18,NYM,CHC,,Citi Field - Flushing,y
6/5/18,NYM,BAL,,Citi Field - Flushing,y
6/6/18,NYM,BAL,,Citi Field - Flushing,y
6/8/18,NYM,NYY,,Citi Field - Flushing,y
6/9/18,NYM,NYY,,Citi Field - Flushing,y
6/10/18,NYM,NYY,,Citi Field - Flushing,y
6/12/18,NYM,ATL,,SunTrust Park - Atlanta,
6/13/18,NYM,ATL,,SunTrust Park - Atlanta,
6/14/18,NYM,ARI,,Chase Field - Phoenix,
6/15/18,NYM,ARI,,Chase Field - Phoenix,
6/16/18,NYM,ARI,,Chase Field - Phoenix,
6/17/18,NYM,ARI,,Chase Field - Phoenix,
6/18/18,NYM,COL,,Coors Field - Denver,
6/19/18,NYM,COL,,Coors Field - Denver,
6/20/18,NYM,COL,,Coors Field - Denver,
6/21/18,NYM,COL,,Coors Field - Denver,
6/22/18,NYM,LAD,,Citi Field - Flushing,y
6/23/18,NYM,LAD,,Citi Field - Flushing,y
6/24/18,NYM,LAD,,Citi Field - Flushing,y
6/25/18,NYM,PIT,,Citi Field - Flushing,y
6/26/18,NYM,PIT,,Citi Field - Flushing,y
6/27/18,NYM,PIT,,Citi Field - Flushing,y
6/29/18,NYM,MIA,,Marlins Park - Miami,
6/30/18,NYM,MIA,,Marlins Park - Miami,
7/1/18,NYM,MIA,,Marlins Park - Miami,
7/3/18,NYM,TOR,,Rogers Centre - Toronto,
7/4/18,NYM,TOR,,Rogers Centre - Toronto,
7/6/18,NYM,TBR,,Citi Field - Flushing,y
7/7/18,NYM,TBR,,Citi Field - Flushing,y
7/8/18,NYM,TBR,,Citi Field - Flushing,y
7/9/18,NYM,PHI,,Citi Field - Flushing,y
7/10/18,NYM,PHI,,Citi Field - Flushing,y
7/11/18,NYM,PHI,,Citi Field - Flushing,y
7/12/18,NYM,WSN,,Citi Field - Flushing,y
7/13/18,NYM,WSN,,Citi Field - Flushing,y
7/14/18,NYM,WSN,,Citi Field - Flushing,y
7/15/18,NYM,WSN,,Citi Field - Flushing,y
7/20/18,NYM,NYY,,Yankee Stadium - Bronx,
7/21/18,NYM,NYY,,Yankee Stadium - Bronx,
7/22/18,NYM,NYY,,Yankee Stadium - Bronx,
7/23/18,NYM,SDP,,Citi Field - Flushing,y
7/24/18,NYM,SDP,,Citi Field - Flushing,y
7/25/18,NYM,SDP,,Citi Field - Flushing,y
7/26/18,NYM,PIT,,PNC Park - Pittsburgh,
7/27/18,NYM,PIT,,PNC Park - Pittsburgh,
7/28/18,NYM,PIT,,PNC Park - Pittsburgh,
7/29/18,NYM,PIT,,PNC Park - Pittsburgh,
7/31/18,NYM,WSN,,Nationals Park - Washington,
8/1/18,NYM,WSN,,Nationals Park - Washington,
8/2/18,NYM,ATL,,Citi Field - Flushing,y
8/3/18,NYM,ATL,,Citi Field - Flushing,y
8/4/18,NYM,ATL,,Citi Field - Flushing,y
8/5/18,NYM,ATL,,Citi Field - Flushing,y
8/6/18,NYM,CIN,,Citi Field - Flushing,y
8/7/18,NYM,CIN,,Citi Field - Flushing,y
8/8/18,NYM,CIN,,Citi Field - Flushing,y
8/10/18,NYM,MIA,,Marlins Park - Miami,
8/11/18,NYM,MIA,,Marlins Park - Miami,
8/12/18,NYM,MIA,,Marlins Park - Miami,
8/14/18,NYM,BAL,,Oriole Park at Camden Yards - Baltimore,
8/15/18,NYM,BAL,,Oriole Park at Camden Yards - Baltimore,
8/16/18,NYM,PHI,,Citizens Bank Park - Philadelphia,
8/17/18,NYM,PHI,,Citizens Bank Park - Philadelphia,
8/18/18,NYM,PHI,,Citizens Bank Park - Philadelphia,
8/19/18,NYM,PHI,,Citizens Bank Park - Philadelphia,
8/20/18,NYM,SFG,,Citi Field - Flushing,y
8/21/18,NYM,SFG,,Citi Field - Flushing,y
8/22/18,NYM,SFG,,Citi Field - Flushing,y
8/23/18,NYM,SFG,,Citi Field - Flushing,y
8/24/18,NYM,WSN,,Citi Field - Flushing,y
8/25/18,NYM,WSN,,Citi Field - Flushing,y
8/26/18,NYM,WSN,,Citi Field - Flushing,y
8/27/18,NYM,CHC,,Wrigley Field - Chicago,
8/28/18,NYM,CHC,,Wrigley Field - Chicago,
8/29/18,NYM,CHC,,Wrigley Field - Chicago,
8/31/18,NYM,SFG,,AT&T Park - San Francisco,
9/1/18,NYM,SFG,,AT&T Park - San Francisco,
9/2/18,NYM,SFG,,AT&T Park - San Francisco,
9/3/18,NYM,LAD,,Dodger Stadium - Los Angeles,
9/4/18,NYM,LAD,,Dodger Stadium - Los Angeles,
9/5/18,NYM,LAD,,Dodger Stadium - Los Angeles,
9/7/18,NYM,PHI,,Citi Field - Flushing,y
9/8/18,NYM,PHI,,Citi Field - Flushing,y
9/9/18,NYM,PHI,,Citi Field - Flushing,y
9/10/18,NYM,MIA,,Citi Field - Flushing,y
9/11/18,NYM,MIA,,Citi Field - Flushing,y
9/12/18,NYM,MIA,,Citi Field - Flushing,y
9/13/18,NYM,MIA,,Citi Field - Flushing,y
